"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094741","TETERBORO AIRPORT, NJ US","2011-06-26","4.92"," 1403","0.00",,,,"81","66","  280","  270","14.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-06-27","3.58"," 1440","0.00",,,,"84","64","  210","  130","12.1","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-06-28","4.25"," 0406","0.00",,,,"88","72","  170","  240","16.1","40.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-06-29","7.61"," 1450","0.07",,,,"83","69","  330","  330","19.9","25.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-06-30","6.93"," 1053","0.00",,,,"82","64","  280","  300","15.0","23.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-01","4.92"," 0459","0.00",,,,"85","60","  310","   80","13.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-02","4.03"," 1237","0.00",,,,"88","66","  180","  280","14.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-03","2.91"," 1407","0.45",,,,"80","70","  190","  220","12.1","19.9","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-04","5.14"," 1741","0.00",,,,"89","71","  300","  330","16.1","21.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-05","3.80"," 1322","0.00",,,,"91","64","  260","  220","14.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-06","5.82"," 1453","0.00",,,,"93","68","  190","  190","21.9","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-07","4.25"," 1718","0.00",,,,"92","72","  150","  210","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-08","4.03"," 0959","0.33",,,,"88","70","  240","  130","13.0","23.0","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-09","6.71"," 1424","0.00",,,,"89","68","  330","  340","16.1","21.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-10","3.58"," 1408","0.00",,,,"91","63","  270","  280","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-11","7.61"," 1005","0.00",,,,"95","70","  230","  260","31.1","62.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-12","9.84"," 1248","0.00",,,,"95","79","  300","  310","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-13","9.17"," 1806","0.00",,,,"88","67","  340","  320","23.0","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-14","9.40"," 1308","0.00",,,,"84","64","   40","   40","16.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-15","4.47"," 1753","0.00",,,,"90","64","  170","  170","13.0","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-16","5.59"," 1631","0.00",,,,"91","67","  250","  230","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-17","7.61"," 1627","0.00",,,,"94","70","  220","  230","17.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-18","7.38"," 1238","0.01",,,,"96","74","  250","  270","16.1","23.9",,,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-19","4.92"," 0940","0.00",,,,"93","76","   40","   90","13.0","45.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-20","6.26"," 1503","0.00",,,,"96","73","  180","  130","16.1","28.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-21","8.72"," 1530","0.00",,,,"101","76","  210","  210","19.9","25.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-22","6.04"," 2244","0.00",,,,"104","83","  290","  210","16.1","23.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-23","6.26"," 2213","0.00",,,,"98","81","  280","   90","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-24","4.25"," 1414","0.01",,,,"92","78","   30","   40","15.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-25","5.59"," 1739","0.30",,,,"83","71","  140","  140","15.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-26","4.70"," 1922","0.09",,,,"91","69","  330","  340","23.0","31.1",,,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-27","6.93"," 1201","0.00",,,,"85","66","  320","  270","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-28","4.47"," 1454","0.00",,,,"89","69","  180","  130","13.0","35.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-29","5.37"," 1817","0.74",,,,"89","72","  160","  130","16.1","32.0","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-30","8.28"," 1029","0.00",,,,"93","74","  330","  310","16.1","21.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-07-31","4.92"," 1329","0.00",,,,"93","68","  290","  260","14.1","21.0",,,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-01","5.14"," 1613","0.00",,,,"96","71","  120","  110","23.0","32.0",,,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-02","6.49"," 1337","0.00",,,,"91","71","  280","  310","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-03","4.25"," 1608","0.82",,,,"86","69","  210","  200","21.0","25.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-04","5.14"," 1518","0.00",,,,"86","70","  120","  130","14.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-05","6.71"," 1451","0.00",,,,"87","68","  210","  170","15.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-06","8.50"," 2155","0.31",,,,"87","72","  200","  190","17.0","23.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-07","6.26"," 1939","0.85",,,,"92","73","  340","  340","21.0","29.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-08","7.38"," 1554","0.00",,,,"91","73","   40","   30","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-09","4.03"," 1215","1.07",,,,"86","70","  120","  140","17.0","23.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-10","7.61"," 1247","0.00",,,,"86","68","  260","  260","18.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-11","6.26"," 1327","0.00",,,,"83","67","  280","  280","16.1","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-12","3.58"," 1218","0.00",,,,"84","59","  310","  310","13.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-13","3.36"," 1710","0.03",,,,"86","64","  180","  170","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-14","4.92"," 1511","3.55",,,,"73","68","  150","  120","14.1","21.9","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-15","3.36"," 1548","1.06",,,,"78","68","  240","  240","10.1","14.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-16","4.47"," 1146","0.00",,,,"81","64","  360","  350","12.1","17.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-17","3.58"," 1558","0.00",,,,"89","66","  190","  270","13.0","21.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-18","6.93"," 1449","0.07",,,,"87","68","  300","  160","17.0","21.9",,,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-19","4.25"," 1806","0.47",,,,"89","67","  310","  310","21.9","29.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-20","2.91"," 1712","0.00",,,,"88","64","  210","  160","12.1","16.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-21","6.71"," 1551","0.39",,,,"87","71","  180","  190","21.9","31.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-22","7.38"," 1145","0.00",,,,"78","65","  290","  360","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-23","4.47"," 1253","0.00",,,,"80","58","  250","  310","14.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-24","8.72"," 1301","0.00",,,,"82","61","  210","  150","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-25","8.28"," 0714","0.26",,,,"82","72","  200","  160","17.0","23.9","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-26","2.91"," 1529","0.00",,,,"87","71","  200","  130","10.1","19.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-27","6.49"," 2345","2.82",,,,"79","73","   60","   70","19.9","30.0","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-28","18.34"," 1624","5.40",,,,"76","66","  270","  260","35.1","48.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-29","4.03"," 1009","0.00",,,,"78","60","  320","  330","14.1","19.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-30","3.58"," 1834","0.00",,,,"83","61","  350","  130","12.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-08-31","2.68"," 1552","0.00",,,,"86","62","  170","   90","10.1","19.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-01","3.80"," 0656","0.00",,,,"84","64","  150","  130","13.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-02","4.47"," 1511","0.00",,,,"79","62","  120","  130","13.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-03","6.71"," 1101","0.00",,,,"85","65","  190","  230","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-04","8.50"," 1213","0.00",,,,"88","72","  210","  220","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-05","8.50"," 1050","0.06",,,,"84","68","  300","  190","15.0","21.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-06","7.16"," 0324","3.53",,,,"68","61","   10","  340","18.1","28.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-07","6.04"," 1550","1.23",,,,"69","61","   50","   40","13.0","18.1","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-08","5.59"," 1655","0.94",,,,"82","64","  100","  110","14.1","21.0","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-09","4.47"," 1222","0.00",,,,"88","68","  250","  310","12.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-10","4.03"," 1307","0.00",,,,"82","70","   10","   80","8.9","13.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-11","4.70"," 1309","0.00",,,,"77","65","  130","  130","12.1","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-12","2.24"," 1229","0.00",,,,"84","65","  140","  140","18.1","29.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-13","6.71"," 1603","0.00",,,,"85","64","  230","  250","17.0","23.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-14","5.14"," 1001","0.00",,,,"87","68","  210","  140","13.0","21.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-15","7.38"," 1728","0.04",,,,"76","51","  340","  320","21.9","31.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-16","6.93"," 1155","0.00",,,,"68","47","  260","  250","18.1","33.1",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-17","3.80"," 0826","0.00",,,,"64","52","  120","   30","13.0","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-18","5.82"," 1222","0.00",,,,"70","50","  100","  110","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-19","5.37"," 1413","0.00",,,,"69","48","  160","  120","13.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-20","5.59"," 1724","0.05",,,,"73","60","  230","  140","13.0","21.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-21","3.13"," 1246","0.04",,,,"81","58","  160","  150","14.1","28.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-22","3.58"," 1400","0.08",,,,"83","70","  170","  160","15.0","23.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-23","4.25"," 1333","1.10",,,,"77","70","  110","  130","15.0","32.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-24","3.13"," 0837","0.00",,,,"78","70","  180","  130","12.1","21.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-25","2.24"," 1742","0.00",,,,"82","70","   10","  230","8.9","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-26","2.46"," 1506","0.00",,,,"83","67","  190","  200","12.1","15.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-27","4.47"," 1200","0.00",,,,"82","68","  120","  120","15.0","28.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-28","6.93"," 1616","0.07",,,,"75","69","  100","  100","15.0","19.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-29","6.93"," 1149","0.92",,,,"78","59","  140","  150","23.0","33.1","    1","    1","    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-09-30","5.59"," 1303","0.36",,,,"80","55","  200","  210","19.9","23.9","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-01","7.38"," 1921","0.38",,,,"68","49","   10","   10","16.1","25.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-02","6.04"," 0410","0.05",,,,"66","49","  230","  230","21.0","29.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-03","2.24"," 1609","0.02",,,,"60","46","  190","  110","10.1","15.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-04","5.82"," 1931","0.00",,,,"66","47","  310","  320","17.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-05","8.50"," 1557","0.00",,,,"73","52","  310","  340","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-06","2.24"," 1258","0.01",,,,"69","42","  300","  330","13.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-07","2.91"," 1247","0.00",,,,"69","44","  160","  120","8.9","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-08","1.12"," 1314","0.00",,,,"81","48","  280","  290","8.9","12.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-09","2.01"," 1359","0.00",,,,"87","53","  320","  330","8.9","14.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-10","1.12"," 1309","0.00",,,,"84","54","  300","   20","8.1","10.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-11","3.80"," 1049","0.00",,,,"75","61","   90","   50","8.9","15.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-12","6.49"," 1437","0.21",,,,"63","57","   70","   50","14.1","19.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-13","5.82"," 2320","0.24",,,,"66","58","  100","   90","8.9","14.1","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-14","9.40"," 1503","1.64",,,,"75","56","  160","  170","21.9","30.0","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-15","12.30"," 1050","0.00",,,,"67","52","  250","  250","28.0","38.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-16","11.18"," 1221","0.00",,,,"69","50","  240","  280","21.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-17","9.62"," 1502","0.00",,,,"68","55","  260","  260","21.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-18",," 1712","0.00",,,,"73","56","   20","  130","6.9","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-19","8.72"," 1012","0.84",,,,"63","57","   60","   60","17.0","29.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-20","14.09"," 1217","0.02",,,,"70","52","  220","  220","25.1","32.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-21","8.72"," 0933","0.00",,,,"60","49","  230","  250","18.1","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-22","4.70"," 1655","0.00",,,,"61","43","  260","  260","14.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-23","2.01"," 1515","0.00",,,,"65","47","  160","  160","13.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-24","4.47"," 1432","0.00",,,,"64","43","  160","  150","13.0","19.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-25","6.26"," 1232","0.00",,,,"64","45","  320","  310","23.0","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-26","2.91"," 1440","0.00",,,,"64","45","  240","  140","10.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-27","6.93"," 1753","0.68",,,,"59","40","   10","  360","19.9","28.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-28","3.58"," 0959","0.00",,,,"51","35","  330","  360","8.9","13.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-29","9.40"," 0952","1.55",,,,"44","33","   40","   30","17.0","25.9","    1","    1",,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-30","6.93"," 1213","0.00",,,,"47","32","  320","  220","17.0","36.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-10-31","1.79"," 1101","0.00",,,,"52","30","  190","  150","8.9","23.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-01","4.25"," 1512","0.00",,,,"56","39","   80","  350","16.1","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-02","2.46"," 1510","0.00",,,,"63","35","  150","  150","13.0","21.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-03","4.03"," 1732","0.00",,,,"63","37","  210","  130","16.1","25.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-04","8.28"," 1346","0.00",,,,"54","41","   10","  360","19.9","31.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-05","4.03"," 0837","0.00",,,,"51","33","   20","   20","14.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-06","4.03"," 1951","0.00",,,,,,"  210","  210","19.9","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-07","2.68"," 1030","0.00",,,,,,"  200","  150","8.9","16.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-08","1.79"," 1524","0.00",,,,"76","44","  160","  140","10.1","23.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-09","4.03"," 1527","0.01",,,,"67","45","  180","  170","14.1","19.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-10","4.92"," 2116","0.03",,,,"74","47","  300","  300","19.9","25.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-11","12.97"," 1312","0.02",,,,"49","40","  280","  270","25.9","38.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-12","8.05"," 1009","0.00",,,,"58","35","  220","  220","21.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-13","4.70"," 1914","0.00",,,,"65","35","  200","  140","16.1","25.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-14","7.83"," 1159","0.00",,,,"70","49","  240","  240","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-15","5.37"," 1404","0.00",,,,"69","56","  280","  300","14.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-16","2.91"," 1117","0.91",,,,"68","54","  330","  140","8.9","17.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-17","8.50"," 1910","0.01",,,,"54","36","  310","  290","18.1","23.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-18","8.95"," 0956","0.00",,,,"47","33","  290","  300","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-19","7.83"," 1100","0.00",,,,"53","32","  220","  220","21.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-20","7.83"," 1237","0.00",,,,"67","42","  230","  230","16.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-21","4.92"," 0924","0.09",,,,"56","46","   20","   10","14.1","18.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-22","6.93"," 2312","1.15",,,,"50","41","  100","  100","16.1","25.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-23","8.50"," 1928","0.70",,,,"51","39","   10","   30","18.1","25.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-24","4.70"," 1103","0.00",,,,"56","34","  330","  340","16.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-25","4.03"," 1219","0.00",,,,"64","36","  230","  230","13.0","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-26","1.57"," 0813","0.00",,,,"67","37","  140","  130","8.9","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-27","3.36"," 1127","0.00",,,,"64","36","  150","  250","10.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-28","3.80"," 1206","0.00",,,,"70","50","  220","  220","14.1","16.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-29","9.17"," 1654","0.31",,,,"68","52","  150","  150","23.9","35.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-11-30","11.86"," 2333","0.00",,,,"52","42","  310","  320","21.0","29.1",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2011-12-01","8.50"," 0842","0.00",,,,"51","37","  320","  300","21.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-12-02","5.14"," 1759","0.00",,,,"56","30","  310","  310","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-12-03","1.79"," 1322","0.00",,,,"50","31","  320","  120","12.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-12-04","4.03"," 1118","0.00",,,,"58","33","  200","  150","14.1","25.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2011-12-05","1.34"," 1258","0.01",,,,"57","39","  190","  130","8.1","15.0","    1","    1",,,,"    1",
